idplanmed,idestcub,idfustemed,plantio,numarv,datamedicao,dap,ht,seq,hi,dicc1,dicc2,espcasca
9,4,195,9,1695,2005-03-21,"11,2",23,12,18,"4,3","4,3","0,2"
9,4,195,9,1695,2005-03-21,"11,2",23,13,20,3,3,"0,2"
9,4,196,9,1696,2005-03-21,"9,5","19,3",1,"0,1","11,9","11,9","0,7"
9,4,196,9,1696,2005-03-21,"9,5","19,3",2,"0,7",10,10,"0,5"
9,4,196,9,1696,2005-03-21,"9,5","19,3",3,"1,3","9,5","9,5","0,4"
9,4,196,9,1696,2005-03-21,"9,5","19,3",4,2,"9,2","9,2","0,4"
9,4,196,9,1696,2005-03-21,"9,5","19,3",5,4,"8,7","8,7","0,4"
9,4,196,9,1696,2005-03-21,"9,5","19,3",6,6,8,8,"0,3"
9,4,196,9,1696,2005-03-21,"9,5","19,3",7,8,"7,3","7,3","0,3"
9,4,196,9,1696,2005-03-21,"9,5","19,3",8,10,"6,5","6,5","0,3"
9,4,196,9,1696,2005-03-21,"9,5","19,3",9,12,"5,5","5,5","0,3"
9,4,196,9,1696,2005-03-21,"9,5","19,3",10,14,"4,6","4,6","0,2"
9,4,196,9,1696,2005-03-21,"9,5","19,3",11,16,"3,4","3,4","0,2"
9,4,197,9,1756,2004-04-20,"3,6","7,7",1,"0,1","5,5","5,5","0,4"
9,4,197,9,1756,2004-04-20,"3,6","7,7",2,"0,7",4,4,"0,2"
9,4,197,9,1756,2004-04-20,"3,6","7,7",3,"1,3","3,6","3,6","0,2"
9,4,197,9,1756,2004-04-20,"3,6","7,7",4,2,"3,5","3,5","0,1"
9,4,197,9,1756,2004-04-20,"3,6","7,7",5,4,"2,8","2,8","0,1"
9,4,197,9,1756,2004-04-20,"3,6","7,7",6,6,2,2,"0,1"
9,4,199,9,1758,2004-04-20,"10,3","17,7",1,"0,1","14,2","14,2",1
9,4,199,9,1758,2004-04-20,"10,3","17,7",2,"0,7","11,3","11,3","0,7"
9,4,199,9,1758,2004-04-20,"10,3","17,7",3,"1,3","10,3","10,3","0,4"
9,4,199,9,1758,2004-04-20,"10,3","17,7",4,2,"10,2","10,2","0,4"
9,4,199,9,1758,2004-04-20,"10,3","17,7",5,4,"9,3","9,3","0,4"
9,4,199,9,1758,2004-04-20,"10,3","17,7",6,6,8,8,"0,3"
9,4,199,9,1758,2004-04-20,"10,3","17,7",7,8,7,7,"0,2"
9,4,199,9,1758,2004-04-20,"10,3","17,7",8,10,"6,2","6,2","0,2"
9,4,199,9,1758,2004-04-20,"10,3","17,7",9,12,5,5,"0,2"
9,4,199,9,1758,2004-04-20,"10,3","17,7",10,14,"3,4","3,4","0,2"
9,4,199,9,1758,2004-04-20,"10,3","17,7",11,16,2,2,"0,1"
9,4,202,9,1761,2004-04-20,"19,3",25,1,"0,1","24,1","24,1","1,3"
9,4,202,9,1761,2004-04-20,"19,3",25,2,"0,7","20,8","20,8","0,8"
9,4,202,9,1761,2004-04-20,"19,3",25,3,"1,3","19,3","19,3","0,7"
9,4,202,9,1761,2004-04-20,"19,3",25,4,2,"18,6","18,6","0,7"
9,4,202,9,1761,2004-04-20,"19,3",25,5,4,"17,3","17,3","0,5"
9,4,202,9,1761,2004-04-20,"19,3",25,6,6,"15,7","15,7","0,4"
9,4,202,9,1761,2004-04-20,"19,3",25,7,8,15,15,"0,4"
9,4,202,9,1761,2004-04-20,"19,3",25,8,10,14,14,"0,4"
9,4,202,9,1761,2004-04-20,"19,3",25,9,12,"13,2","13,2","0,4"
9,4,202,9,1761,2004-04-20,"19,3",25,10,14,"11,4","11,4","0,4"
9,4,202,9,1761,2004-04-20,"19,3",25,11,16,10,10,"0,3"
9,4,202,9,1761,2004-04-20,"19,3",25,12,18,8,8,"0,3"
9,4,202,9,1761,2004-04-20,"19,3",25,13,20,"6,6","6,6","0,3"
9,4,202,9,1761,2004-04-20,"19,3",25,14,22,4,4,"0,2"
17,5,205,17,751,2003-11-25,"7,5","12,8",1,"0,1","9,6","9,6","0,6"
17,5,205,17,751,2003-11-25,"7,5","12,8",2,"0,7","7,8","7,8","0,5"
17,5,205,17,751,2003-11-25,"7,5","12,8",3,"1,3","7,5","7,5","0,3"
17,5,205,17,751,2003-11-25,"7,5","12,8",4,2,"6,9","6,9","0,3"
17,5,205,17,751,2003-11-25,"7,5","12,8",5,4,"5,6","5,6","0,2"
17,5,205,17,751,2003-11-25,"7,5","12,8",6,6,"4,7","4,7","0,2"
17,5,205,17,751,2003-11-25,"7,5","12,8",7,8,4,4,"0,2"
17,5,205,17,751,2003-11-25,"7,5","12,8",8,10,"2,6","2,6","0,1"
17,5,206,17,752,2003-11-25,"10,3",17,1,"0,1","12,3","12,3","0,8"
17,5,206,17,752,2003-11-25,"10,3",17,2,"0,7","11,3","11,3","0,5"
17,5,206,17,752,2003-11-25,"10,3",17,3,"1,3","10,3","10,3","0,5"
17,5,206,17,752,2003-11-25,"10,3",17,4,2,"9,4","9,4","0,3"
17,5,206,17,752,2003-11-25,"10,3",17,5,4,"9,2","9,2","0,3"
17,5,206,17,752,2003-11-25,"10,3",17,6,6,8,8,"0,3"
17,5,206,17,752,2003-11-25,"10,3",17,7,8,7,7,"0,2"
17,5,206,17,752,2003-11-25,"10,3",17,8,10,"5,8","5,8","0,2"
17,5,206,17,752,2003-11-25,"10,3",17,9,12,5,5,"0,2"
17,5,206,17,752,2003-11-25,"10,3",17,10,14,"3,6","3,6","0,2"
17,5,207,17,753,2003-11-25,"13,4","18,8",1,"0,1","16,2","16,2","0,9"
17,5,207,17,753,2003-11-25,"13,4","18,8",2,"0,7","14,8","14,8","0,9"
17,5,207,17,753,2003-11-25,"13,4","18,8",3,"1,3","13,4","13,4","0,7"
17,5,207,17,753,2003-11-25,"13,4","18,8",4,2,"12,5","12,5","0,5"
17,5,207,17,753,2003-11-25,"13,4","18,8",5,4,"11,8","11,8","0,4"
17,5,207,17,753,2003-11-25,"13,4","18,8",6,6,"10,7","10,7","0,4"
17,5,207,17,753,2003-11-25,"13,4","18,8",7,8,"9,9","9,9","0,4"
17,5,207,17,753,2003-11-25,"13,4","18,8",8,10,"8,3","8,3","0,3"
17,5,207,17,753,2003-11-25,"13,4","18,8",9,12,"7,2","7,2","0,3"
17,5,207,17,753,2003-11-25,"13,4","18,8",10,14,"5,8","5,8","0,3"
17,5,207,17,753,2003-11-25,"13,4","18,8",11,16,"3,5","3,5","0,2"
17,5,208,17,754,2003-11-25,"16,4","20,1",1,"0,1","19,3","19,3","0,9"
17,5,208,17,754,2003-11-25,"16,4","20,1",2,"0,7","17,8","17,8","0,8"
17,5,208,17,754,2003-11-25,"16,4","20,1",3,"1,3","16,4","16,4","0,6"
17,5,208,17,754,2003-11-25,"16,4","20,1",4,2,15,15,"0,5"
17,5,208,17,754,2003-11-25,"16,4","20,1",5,4,"14,5","14,5","0,5"
17,5,208,17,754,2003-11-25,"16,4","20,1",6,6,"13,5","13,5","0,5"
17,5,208,17,754,2003-11-25,"16,4","20,1",7,8,"11,9","11,9","0,5"
17,5,208,17,754,2003-11-25,"16,4","20,1",8,10,"10,5","10,5","0,4"
17,5,208,17,754,2003-11-25,"16,4","20,1",9,12,"9,2","9,2","0,4"
17,5,208,17,754,2003-11-25,"16,4","20,1",10,14,"6,8","6,8","0,3"
17,5,208,17,754,2003-11-25,"16,4","20,1",11,16,"4,5","4,5","0,3"
17,5,208,17,754,2003-11-25,"16,4","20,1",12,18,2,2,"0,1"
17,5,209,17,755,2003-11-25,19,"19,8",1,"0,1","22,7","22,7","1,4"
17,5,209,17,755,2003-11-25,19,"19,8",2,"0,7","20,2","20,2","0,9"
17,5,209,17,755,2003-11-25,19,"19,8",3,"1,3",19,19,"0,8"
17,5,209,17,755,2003-11-25,19,"19,8",4,2,"17,6","17,6","0,8"
17,5,209,17,755,2003-11-25,19,"19,8",5,4,"15,6","15,6","0,6"
17,5,209,17,755,2003-11-25,19,"19,8",6,6,"14,5","14,5","0,6"
17,5,209,17,755,2003-11-25,19,"19,8",7,8,13,13,"0,6"
17,5,209,17,755,2003-11-25,19,"19,8",8,10,"11,9","11,9","0,5"
17,5,209,17,755,2003-11-25,19,"19,8",9,12,"9,9","9,9","0,5"
17,5,209,17,755,2003-11-25,19,"19,8",10,14,8,8,"0,5"
17,5,209,17,755,2003-11-25,19,"19,8",11,16,"5,1","5,1","0,4"
17,5,209,17,755,2003-11-25,19,"19,8",12,18,"2,1","2,1","0,3"
17,5,210,17,756,2003-11-25,22,"20,3",1,"0,1","25,3","25,3","1,3"
17,5,210,17,756,2003-11-25,22,"20,3",2,"0,7",23,23,1
17,5,210,17,756,2003-11-25,22,"20,3",3,"1,3",22,22,"0,9"
17,5,210,17,756,2003-11-25,22,"20,3",4,2,"20,1","20,1","0,8"
17,5,210,17,756,2003-11-25,22,"20,3",5,4,19,19,"0,8"
17,5,210,17,756,2003-11-25,22,"20,3",6,6,"17,7","17,7","0,6"
17,5,210,17,756,2003-11-25,22,"20,3",7,8,"15,5","15,5","0,6"
17,5,210,17,756,2003-11-25,22,"20,3",8,10,"14,1","14,1","0,6"
17,5,210,17,756,2003-11-25,22,"20,3",9,12,"12,1","12,1","0,6"
17,5,210,17,756,2003-11-25,22,"20,3",10,14,9,9,"0,6"
17,5,210,17,756,2003-11-25,22,"20,3",11,16,"7,5","7,5","0,4"
17,5,210,17,756,2003-11-25,22,"20,3",12,18,"3,8","3,8","0,4"
17,5,212,17,768,2003-11-25,"6,8","11,5",1,"0,1","9,7","9,7","0,7"
17,5,212,17,768,2003-11-25,"6,8","11,5",2,"0,7","7,8","7,8","0,4"
17,5,212,17,768,2003-11-25,"6,8","11,5",3,"1,3","6,8","6,8","0,3"
17,5,212,17,768,2003-11-25,"6,8","11,5",4,2,"6,2","6,2","0,2"
17,5,212,17,768,2003-11-25,"6,8","11,5",5,4,"5,5","5,5","0,2"
17,5,212,17,768,2003-11-25,"6,8","11,5",6,6,"4,5","4,5","0,2"
17,5,212,17,768,2003-11-25,"6,8","11,5",7,8,"3,5","3,5","0,1"
17,5,212,17,768,2003-11-25,"6,8","11,5",8,10,"1,5","1,5","0,1"
17,5,213,17,769,2003-11-25,"9,4",14,1,"0,1","11,3","11,3","0,6"
17,5,213,17,769,2003-11-25,"9,4",14,2,"0,7",10,10,"0,5"
17,5,213,17,769,2003-11-25,"9,4",14,3,"1,3","9,4","9,4","0,4"
17,5,213,17,769,2003-11-25,"9,4",14,4,2,"8,7","8,7","0,4"
17,5,213,17,769,2003-11-25,"9,4",14,5,4,"7,3","7,3","0,3"
17,5,213,17,769,2003-11-25,"9,4",14,6,6,"6,8","6,8","0,3"
17,5,213,17,769,2003-11-25,"9,4",14,7,8,5,5,"0,2"
17,5,213,17,769,2003-11-25,"9,4",14,8,10,"3,8","3,8","0,2"
17,5,213,17,769,2003-11-25,"9,4",14,9,12,"1,8","1,8","0,1"
17,5,214,17,770,2003-11-25,"13,2","20,8",1,"0,1","16,6","16,6","1,1"
17,5,214,17,770,2003-11-25,"13,2","20,8",2,"0,7","14,1","14,1","0,6"
17,5,214,17,770,2003-11-25,"13,2","20,8",3,"1,3","13,2","13,2","0,4"
17,5,214,17,770,2003-11-25,"13,2","20,8",4,2,"12,3","12,3","0,4"
17,5,214,17,770,2003-11-25,"13,2","20,8",5,4,"11,5","11,5","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",6,6,"10,9","10,9","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",7,8,"9,8","9,8","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",8,10,"9,2","9,2","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",9,12,8,8,"0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",10,14,"6,9","6,9","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",11,16,"5,7","5,7","0,3"
17,5,214,17,770,2003-11-25,"13,2","20,8",12,18,"3,2","3,2","0,2"
17,5,215,17,771,2003-11-25,"16,2",22,1,"0,1",20,20,"1,1"
17,5,215,17,771,2003-11-25,"16,2",22,2,"0,7","17,1","17,1","0,6"
17,5,215,17,771,2003-11-25,"16,2",22,3,"1,3","16,2","16,2","0,5"
17,5,215,17,771,2003-11-25,"16,2",22,4,2,"15,7","15,7","0,5"
17,5,215,17,771,2003-11-25,"16,2",22,5,4,"14,5","14,5","0,4"
17,5,215,17,771,2003-11-25,"16,2",22,6,6,"13,4","13,4","0,4"
17,5,215,17,771,2003-11-25,"16,2",22,7,8,"12,2","12,2","0,4"
17,5,215,17,771,2003-11-25,"16,2",22,8,10,"10,7","10,7","0,3"
17,5,215,17,771,2003-11-25,"16,2",22,9,12,"9,8","9,8","0,3"
17,5,215,17,771,2003-11-25,"16,2",22,10,14,"8,2","8,2","0,3"
17,5,215,17,771,2003-11-25,"16,2",22,11,16,7,7,"0,3"
17,5,215,17,771,2003-11-25,"16,2",22,12,18,"5,3","5,3","0,2"
17,5,215,17,771,2003-11-25,"16,2",22,13,20,"3,1","3,1","0,2"
17,5,216,17,772,2003-11-25,"18,7","22,9",1,"0,1","22,7","22,7","1,3"
17,5,216,17,772,2003-11-25,"18,7","22,9",2,"0,7","19,3","19,3","0,7"
17,5,216,17,772,2003-11-25,"18,7","22,9",3,"1,3","18,7","18,7","0,7"
17,5,216,17,772,2003-11-25,"18,7","22,9",4,2,17,17,"0,5"
17,5,216,17,772,2003-11-25,"18,7","22,9",5,4,"16,8","16,8","0,5"
17,5,216,17,772,2003-11-25,"18,7","22,9",6,6,16,16,"0,5"
17,5,216,17,772,2003-11-25,"18,7","22,9",7,8,"14,2","14,2","0,4"
17,5,216,17,772,2003-11-25,"18,7","22,9",8,10,13,13,"0,4"
17,5,216,17,772,2003-11-25,"18,7","22,9",9,12,"11,6","11,6","0,4"
17,5,216,17,772,2003-11-25,"18,7","22,9",10,14,"9,9","9,9","0,4"
17,5,216,17,772,2003-11-25,"18,7","22,9",11,16,9,9,"0,4"
17,5,216,17,772,2003-11-25,"18,7","22,9",12,18,"6,8","6,8","0,3"
17,5,216,17,772,2003-11-25,"18,7","22,9",13,20,"4,5","4,5","0,3"
17,5,216,17,772,2003-11-25,"18,7","22,9",14,22,"1,8","1,8","0,1"
17,5,217,17,773,2003-11-25,23,"23,5",1,"0,1","28,7","28,7","1,9"
17,5,217,17,773,2003-11-25,23,"23,5",2,"0,7","25,2","25,2","1,1"
17,5,217,17,773,2003-11-25,23,"23,5",3,"1,3",23,23,"0,9"
17,5,217,17,773,2003-11-25,23,"23,5",4,2,"21,3","21,3","0,7"
17,5,217,17,773,2003-11-25,23,"23,5",5,4,20,20,"0,5"
17,5,217,17,773,2003-11-25,23,"23,5",6,6,18,18,"0,5"
17,5,217,17,773,2003-11-25,23,"23,5",7,8,"16,8","16,8","0,5"
17,5,217,17,773,2003-11-25,23,"23,5",8,10,"16,1","16,1","0,5"
17,5,217,17,773,2003-11-25,23,"23,5",9,12,"14,7","14,7","0,5"
17,5,217,17,773,2003-11-25,23,"23,5",10,14,"13,3","13,3","0,5"
17,5,217,17,773,2003-11-25,23,"23,5",11,16,"10,2","10,2","0,4"
17,5,217,17,773,2003-11-25,23,"23,5",12,18,"8,5","8,5","0,4"
17,5,217,17,773,2003-11-25,23,"23,5",13,20,"5,4","5,4","0,3"
17,5,217,17,773,2003-11-25,23,"23,5",14,22,"2,2","2,2","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",1,"0,1",11,11,"0,6"
17,5,219,17,775,2004-04-30,"7,9","13,5",2,"0,7","8,3","8,3","0,4"
17,5,219,17,775,2004-04-30,"7,9","13,5",3,"1,3","7,9","7,9","0,4"
17,5,219,17,775,2004-04-30,"7,9","13,5",4,2,"7,2","7,2","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",5,4,"6,3","6,3","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",6,6,"5,5","5,5","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",7,8,"4,9","4,9","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",8,10,"3,5","3,5","0,2"
17,5,219,17,775,2004-04-30,"7,9","13,5",9,12,"1,3","1,3","0,1"
17,5,220,17,777,2004-04-30,"14,1","22,2",1,"0,1","16,5","16,5","0,7"
17,5,220,17,777,2004-04-30,"14,1","22,2",2,"0,7","14,7","14,7","0,5"
17,5,220,17,777,2004-04-30,"14,1","22,2",3,"1,3","14,1","14,1","0,4"
17,5,220,17,777,2004-04-30,"14,1","22,2",4,2,"13,5","13,5","0,4"
17,5,220,17,777,2004-04-30,"14,1","22,2",5,4,"12,5","12,5","0,4"
17,5,220,17,777,2004-04-30,"14,1","22,2",6,6,"11,8","11,8","0,4"
17,5,220,17,777,2004-04-30,"14,1","22,2",7,8,"10,7","10,7","0,3"
17,5,220,17,777,2004-04-30,"14,1","22,2",8,10,"9,6","9,6","0,3"
17,5,220,17,777,2004-04-30,"14,1","22,2",9,12,"8,7","8,7","0,3"
17,5,220,17,777,2004-04-30,"14,1","22,2",10,14,"7,7","7,7","0,3"
17,5,220,17,777,2004-04-30,"14,1","22,2",11,16,"6,3","6,3","0,2"
17,5,220,17,777,2004-04-30,"14,1","22,2",12,18,"4,9","4,9","0,2"
17,5,220,17,777,2004-04-30,"14,1","22,2",13,20,"3,2","3,2","0,1"
17,5,221,17,778,2004-04-30,"16,9","24,8",1,"0,1","21,1","21,1",1
17,5,221,17,778,2004-04-30,"16,9","24,8",2,"0,7","18,2","18,2","0,5"
17,5,221,17,778,2004-04-30,"16,9","24,8",3,"1,3","16,9","16,9","0,5"
17,5,221,17,778,2004-04-30,"16,9","24,8",4,2,16,16,"0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",5,4,"15,5","15,5","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",6,6,"14,1","14,1","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",7,8,"13,2","13,2","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",8,10,"12,2","12,2","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",9,12,"11,3","11,3","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",10,14,"9,6","9,6","0,4"
17,5,221,17,778,2004-04-30,"16,9","24,8",11,16,"8,6","8,6","0,3"
17,5,221,17,778,2004-04-30,"16,9","24,8",12,18,"7,4","7,4","0,2"
17,5,221,17,778,2004-04-30,"16,9","24,8",13,20,"5,6","5,6","0,2"
17,5,221,17,778,2004-04-30,"16,9","24,8",14,22,"3,8","3,8","0,2"
17,5,222,17,779,2004-04-30,"19,9","25,9",1,"0,1","22,7","22,7",1
17,5,222,17,779,2004-04-30,"19,9","25,9",2,"0,7","20,5","20,5","0,7"
17,5,222,17,779,2004-04-30,"19,9","25,9",3,"1,3","19,9","19,9","0,6"
17,5,222,17,779,2004-04-30,"19,9","25,9",4,2,"19,4","19,4","0,5"
17,5,222,17,779,2004-04-30,"19,9","25,9",5,4,"17,9","17,9","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",6,6,"16,4","16,4","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",7,8,"15,3","15,3","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",8,10,"14,3","14,3","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",9,12,"12,9","12,9","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",10,14,"11,3","11,3","0,4"
17,5,222,17,779,2004-04-30,"19,9","25,9",11,16,"10,3","10,3","0,3"
17,5,222,17,779,2004-04-30,"19,9","25,9",12,18,"9,5","9,5","0,3"
17,5,222,17,779,2004-04-30,"19,9","25,9",13,20,"7,1","7,1","0,3"
17,5,222,17,779,2004-04-30,"19,9","25,9",14,22,"5,3","5,3","0,3"
17,5,222,17,779,2004-04-30,"19,9","25,9",15,24,"2,6","2,6","0,2"
17,5,223,17,780,2004-04-30,"22,3","26,8",1,"0,1",27,27,"1,2"
17,5,223,17,780,2004-04-30,"22,3","26,8",2,"0,7","24,1","24,1","0,9"
17,5,223,17,780,2004-04-30,"22,3","26,8",3,"1,3","22,3","22,3","0,6"
17,5,223,17,780,2004-04-30,"22,3","26,8",4,2,"20,8","20,8","0,6"
17,5,223,17,780,2004-04-30,"22,3","26,8",5,4,"18,6","18,6","0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",6,6,"18,3","18,3","0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",7,8,"17,6","17,6","0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",8,10,"15,8","15,8","0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",9,12,14,14,"0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",10,14,"12,8","12,8","0,5"
17,5,223,17,780,2004-04-30,"22,3","26,8",11,16,"11,6","11,6","0,4"
17,5,223,17,780,2004-04-30,"22,3","26,8",12,18,"10,7","10,7","0,4"
17,5,223,17,780,2004-04-30,"22,3","26,8",13,20,"8,2","8,2","0,4"
17,5,223,17,780,2004-04-30,"22,3","26,8",14,22,"6,5","6,5","0,3"
17,5,223,17,780,2004-04-30,"22,3","26,8",15,24,"3,7","3,7","0,2"
17,5,223,17,780,2004-04-30,"22,3","26,8",16,26,"1,2","1,2","0,1"
17,5,224,17,811,2003-10-20,"5,6","13,2",1,"0,1","8,3","8,3","0,5"
17,5,224,17,811,2003-10-20,"5,6","13,2",2,"0,7","6,6","6,6","0,4"
17,5,224,17,811,2003-10-20,"5,6","13,2",3,"1,3","5,6","5,6","0,3"
17,5,224,17,811,2003-10-20,"5,6","13,2",4,2,5,5,"0,1"
17,5,224,17,811,2003-10-20,"5,6","13,2",5,4,"4,7","4,7","0,1"
17,5,224,17,811,2003-10-20,"5,6","13,2",6,6,"3,5","3,5","0,1"
17,5,224,17,811,2003-10-20,"5,6","13,2",7,8,"2,3","2,3","0,1"
17,5,225,17,812,2003-10-20,"8,2","15,8",1,"0,1","10,3","10,3","0,5"
17,5,225,17,812,2003-10-20,"8,2","15,8",2,"0,7","8,7","8,7","0,4"
17,5,225,17,812,2003-10-20,"8,2","15,8",3,"1,3","8,2","8,2","0,4"
17,5,225,17,812,2003-10-20,"8,2","15,8",4,2,"7,9","7,9","0,3"
17,5,225,17,812,2003-10-20,"8,2","15,8",5,4,"6,7","6,7","0,3"
17,5,225,17,812,2003-10-20,"8,2","15,8",6,6,6,6,"0,2"
17,5,225,17,812,2003-10-20,"8,2","15,8",7,8,"5,1","5,1","0,2"
17,5,225,17,812,2003-10-20,"8,2","15,8",8,10,"4,3","4,3","0,2"
17,5,225,17,812,2003-10-20,"8,2","15,8",9,12,"3,2","3,2","0,2"
17,5,225,17,812,2003-10-20,"8,2","15,8",10,14,"1,7","1,7","0,1"
17,5,227,17,814,2003-10-20,"13,2","20,8",1,"0,1","17,3","17,3","0,8"
17,5,227,17,814,2003-10-20,"13,2","20,8",2,"0,7","14,2","14,2","0,6"
17,5,227,17,814,2003-10-20,"13,2","20,8",3,"1,3","13,2","13,2","0,5"
17,5,227,17,814,2003-10-20,"13,2","20,8",4,2,"12,5","12,5","0,4"
17,5,227,17,814,2003-10-20,"13,2","20,8",5,4,"12,1","12,1","0,4"
17,5,227,17,814,2003-10-20,"13,2","20,8",6,6,"10,7","10,7","0,3"
17,5,227,17,814,2003-10-20,"13,2","20,8",7,8,"9,6","9,6","0,2"
17,5,227,17,814,2003-10-20,"13,2","20,8",8,10,"8,6","8,6","0,2"
17,5,227,17,814,2003-10-20,"13,2","20,8",9,12,"7,7","7,7","0,2"
17,5,227,17,814,2003-10-20,"13,2","20,8",10,14,"6,2","6,2","0,2"
17,5,227,17,814,2003-10-20,"13,2","20,8",11,16,"5,1","5,1","0,2"
17,5,227,17,814,2003-10-20,"13,2","20,8",12,18,3,3,"0,1"
17,5,228,17,816,2003-10-20,"20,2","22,6",1,"0,1","24,5","24,5","1,1"
17,5,228,17,816,2003-10-20,"20,2","22,6",2,"0,7","21,3","21,3",1
17,5,228,17,816,2003-10-20,"20,2","22,6",3,"1,3","20,2","20,2","0,8"
17,5,228,17,816,2003-10-20,"20,2","22,6",4,2,"18,2","18,2","0,7"
17,5,228,17,816,2003-10-20,"20,2","22,6",5,4,17,17,"0,6"
17,5,228,17,816,2003-10-20,"20,2","22,6",6,6,"15,5","15,5","0,5"
17,5,228,17,816,2003-10-20,"20,2","22,6",7,8,"14,4","14,4","0,5"
17,5,228,17,816,2003-10-20,"20,2","22,6",8,10,"13,7","13,7","0,4"
17,5,228,17,816,2003-10-20,"20,2","22,6",9,12,"11,6","11,6","0,4"
17,5,228,17,816,2003-10-20,"20,2","22,6",10,14,"10,6","10,6","0,4"
17,5,228,17,816,2003-10-20,"20,2","22,6",11,16,9,9,"0,4"
17,5,228,17,816,2003-10-20,"20,2","22,6",12,18,6,6,"0,3"
17,5,228,17,816,2003-10-20,"20,2","22,6",13,20,3,3,"0,2"
17,5,231,17,854,2004-03-25,"4,4","8,3",1,"0,1","6,9","6,9","0,5"
17,5,231,17,854,2004-03-25,"4,4","8,3",2,"0,7","4,8","4,8","0,3"
17,5,231,17,854,2004-03-25,"4,4","8,3",3,"1,3","4,4","4,4","0,3"
17,5,231,17,854,2004-03-25,"4,4","8,3",4,2,4,4,"0,2"
17,5,231,17,854,2004-03-25,"4,4","8,3",5,4,"3,3","3,3","0,2"
17,5,231,17,854,2004-03-25,"4,4","8,3",6,6,"2,1","2,1","0,2"
17,5,233,17,856,2004-03-25,"9,6","18,7",1,"0,1","12,4","12,4",1
17,5,233,17,856,2004-03-25,"9,6","18,7",2,"0,7","10,4","10,4","0,6"
17,5,233,17,856,2004-03-25,"9,6","18,7",3,"1,3","9,6","9,6","0,4"
17,5,233,17,856,2004-03-25,"9,6","18,7",4,2,"9,2","9,2","0,4"
17,5,233,17,856,2004-03-25,"9,6","18,7",5,4,"8,7","8,7","0,4"
17,5,233,17,856,2004-03-25,"9,6","18,7",6,6,"7,7","7,7","0,3"
17,5,233,17,856,2004-03-25,"9,6","18,7",7,8,7,7,"0,3"
17,5,233,17,856,2004-03-25,"9,6","18,7",8,10,"6,3","6,3","0,3"
17,5,233,17,856,2004-03-25,"9,6","18,7",9,12,"5,7","5,7","0,3"
17,5,233,17,856,2004-03-25,"9,6","18,7",10,14,"4,3","4,3","0,2"
17,5,233,17,856,2004-03-25,"9,6","18,7",11,16,"3,3","3,3","0,2"
17,5,234,17,857,2004-03-25,"14,1","20,8",1,"0,1","17,8","17,8",1
17,5,234,17,857,2004-03-25,"14,1","20,8",2,"0,7","15,5","15,5","0,8"
17,5,234,17,857,2004-03-25,"14,1","20,8",3,"1,3","14,1","14,1","0,6"
17,5,234,17,857,2004-03-25,"14,1","20,8",4,2,"13,5","13,5","0,5"
17,5,234,17,857,2004-03-25,"14,1","20,8",5,4,13,13,"0,4"
17,5,234,17,857,2004-03-25,"14,1","20,8",6,6,"11,8","11,8","0,4"
17,5,234,17,857,2004-03-25,"14,1","20,8",7,8,"11,1","11,1","0,4"
17,5,234,17,857,2004-03-25,"14,1","20,8",8,10,"9,2","9,2","0,3"
17,5,234,17,857,2004-03-25,"14,1","20,8",9,12,"8,5","8,5","0,3"
17,5,234,17,857,2004-03-25,"14,1","20,8",10,14,"7,5","7,5","0,3"
17,5,234,17,857,2004-03-25,"14,1","20,8",11,16,"5,7","5,7","0,3"
17,5,234,17,857,2004-03-25,"14,1","20,8",12,18,4,4,"0,3"
17,5,235,17,859,2004-03-25,"18,5","22,8",1,"0,1","23,6","23,6","1,2"
17,5,235,17,859,2004-03-25,"18,5","22,8",2,"0,7","20,2","20,2",1
17,5,235,17,859,2004-03-25,"18,5","22,8",3,"1,3","18,5","18,5","0,9"
17,5,235,17,859,2004-03-25,"18,5","22,8",4,2,"17,5","17,5","0,7"
