idestprocnum,idplanmed,idestcad,idestcub,idparcmed,idfilamed,idcovamed,idfustemed,plantio,parcela,datamedicao,x,y,srid,areaparc,fila,cova,fuste,cat,desc_cat,dap,ht,usar_hipso,haprov_total,htest,htre
1,1,1,1,4,4,175,176,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,37,1,2,Dominante,"24,73","30,9",1,1,"30,36","30,9"
1,1,1,1,4,4,176,177,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,38,1,4,Quebrada,"13,59","8,8",0,0,"23,51","8,8"
1,1,1,1,4,4,177,178,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,39,1,4,Quebrada,"12,83","7,7",0,0,"22,73","7,7"
1,1,1,1,4,4,178,179,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,40,1,4,Quebrada,"11,84","7,1",0,0,"21,62","7,1"
1,1,1,1,4,4,179,180,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,41,1,4,Quebrada,"12,76","7,6",0,0,"22,66","7,6"
1,1,1,1,4,4,180,181,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,42,1,0,Normal,"10,7",,0,1,"20,17","20,17"
1,1,1,1,4,4,181,182,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,43,1,0,Normal,"18,33",,0,1,"27,23","27,23"
1,1,1,1,4,4,182,183,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,44,1,0,Normal,"21,1",,0,1,"28,77","28,77"
1,1,1,1,4,4,183,184,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,45,1,0,Normal,"21,84",,0,1,"29,13","29,13"
1,1,1,1,4,4,184,185,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,46,1,0,Normal,"20,75",,0,1,"28,6","28,6"
1,1,1,1,4,4,185,186,1,28598,2005-08-31,"-47,55407578","-21,57227925",4326,500,1,47,1,0,Normal,"20,94",,0,1,"28,69","28,69"
1,1,1,1,5,5,186,187,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,1,1,2,Dominante,"23,65","29,7",1,1,"28,92","29,7"
1,1,1,1,5,5,187,188,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,2,1,0,Normal,"13,05",,0,1,"22,78","22,78"
1,1,1,1,5,5,188,189,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,3,1,0,Normal,"18,72",,0,1,"26,76","26,76"
1,1,1,1,5,5,189,190,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,4,1,2,Dominante,"22,22",29,1,1,"28,38",29
1,1,1,1,5,5,190,191,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,5,1,2,Dominante,"22,89","28,9",1,1,"28,64","28,9"
1,1,1,1,5,5,191,192,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,6,1,0,Normal,"18,46",,0,1,"26,63","26,63"
1,1,1,1,5,5,192,193,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,7,1,0,Normal,"19,42",,0,1,"27,13","27,13"
1,1,1,1,5,5,193,194,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,8,1,0,Normal,"19,7",,0,1,"27,26","27,26"
1,1,1,1,5,5,194,195,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,9,1,0,Normal,"19,13",,0,1,"26,98","26,98"
1,1,1,1,5,5,195,196,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,10,1,0,Normal,"9,55",,0,1,"18,74","18,74"
1,1,1,1,5,5,196,197,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,11,1,2,Dominante,"26,26","29,5",1,1,"29,78","29,5"
1,1,1,1,5,5,197,198,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,12,1,0,Normal,"21,33",,0,1,"28,01","28,01"
1,1,1,1,5,5,198,199,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,13,1,0,Normal,"19,99",,0,1,"27,4","27,4"
1,1,1,1,5,5,199,200,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,14,1,2,Dominante,"22,41","28,6",1,1,"28,45","28,6"
1,1,1,1,5,5,200,201,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,15,1,0,Normal,"18,68",,0,1,"26,74","26,74"
1,1,1,1,5,5,201,202,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,16,1,5,Inclinadas,"3,21",,0,1,"4,45","4,45"
1,1,1,1,5,5,202,203,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,17,1,0,Normal,"21,01",,0,1,"27,87","27,87"
1,1,1,1,5,5,203,204,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,18,1,0,Normal,"21,04",,0,1,"27,88","27,88"
1,1,1,1,5,5,204,205,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,19,1,0,Normal,"16,39",,0,1,"25,39","25,39"
1,1,1,1,5,5,205,206,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,20,1,0,Normal,"21,17",,0,1,"27,94","27,94"
1,1,1,1,5,5,206,207,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,21,1,0,Normal,"20,5",,0,1,"27,64","27,64"
1,1,1,1,5,5,207,208,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,22,1,0,Normal,"16,97","26,2",1,1,"25,76","26,2"
1,1,1,1,5,5,208,209,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,23,1,0,Normal,"17,44","26,3",1,1,"26,05","26,3"
1,1,1,1,5,5,209,210,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,24,1,0,Normal,"20,4","27,1",1,1,"27,6","27,1"
1,1,1,1,5,5,210,211,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,25,1,0,Normal,"17,6","26,4",1,1,"26,14","26,4"
1,1,1,1,5,5,211,212,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,26,1,0,Normal,"16,93","25,7",1,1,"25,73","25,7"
1,1,1,1,5,5,212,213,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,27,1,0,Normal,"19,51","26,4",1,1,"27,17","26,4"
1,1,1,1,5,5,213,214,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,28,1,0,Normal,"15,88","24,4",1,1,"25,05","24,4"
1,1,1,1,5,5,214,215,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,29,1,0,Normal,"17,51","25,9",1,1,"26,09","25,9"
1,1,1,1,5,5,215,216,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,30,1,0,Normal,19,"26,1",1,1,"26,91","26,1"
1,1,1,1,5,5,216,217,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,31,1,0,Normal,"13,24","23,4",1,1,"22,95","23,4"
1,1,1,1,5,5,217,218,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,32,1,0,Normal,"14,51",,0,1,"24,03","24,03"
1,1,1,1,5,5,218,219,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,33,1,0,Normal,"11,75",,0,1,"21,48","21,48"
1,1,1,1,5,5,219,220,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,34,1,0,Normal,"19,54",,0,1,"27,19","27,19"
1,1,1,1,5,5,220,221,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,35,1,0,Normal,"17,89",,0,1,"26,31","26,31"
1,1,1,1,5,5,221,222,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,36,1,0,Normal,"19,1",,0,1,"26,96","26,96"
1,1,1,1,5,5,222,223,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,37,1,0,Normal,17,,0,1,"25,78","25,78"
1,1,1,1,5,5,223,224,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,38,1,0,Normal,"16,14",,0,1,"25,22","25,22"
1,1,1,1,5,5,224,225,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,39,1,0,Normal,"17,57",,0,1,"26,12","26,12"
1,1,1,1,5,5,225,226,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,40,1,0,Normal,12,,0,1,"21,74","21,74"
1,1,1,1,5,5,226,227,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,41,1,0,Normal,"20,05",,0,1,"27,43","27,43"
1,1,1,1,5,5,227,228,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,42,1,0,Normal,"20,47",,0,1,"27,63","27,63"
1,1,1,1,5,5,228,229,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,43,1,0,Normal,"19,39",,0,1,"27,11","27,11"
1,1,1,1,5,5,229,230,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,44,1,0,Normal,"19,93",,0,1,"27,37","27,37"
1,1,1,1,5,5,230,231,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,45,1,0,Normal,"11,33",,0,1,"21,01","21,01"
1,1,1,1,5,5,231,232,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,46,1,0,Normal,"7,77",,0,1,"15,86","15,86"
1,1,1,1,5,5,232,233,1,28599,2005-08-31,"-47,55574517","-21,57225366",4326,500,1,47,1,0,Normal,"17,89",,0,1,"26,31","26,31"
1,1,1,1,7,7,276,278,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,1,1,3,Bifurcada Abaixo,"15,82",,0,1,"26,26","26,26"
1,1,1,1,7,7,276,279,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,1,2,3,Bifurcada Abaixo,"21,23",,0,1,"29,32","29,32"
1,1,1,1,7,7,277,280,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,2,1,0,Normal,"21,17",,0,1,"29,3","29,3"
1,1,1,1,7,7,278,281,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,3,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,279,282,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,4,1,2,Dominante,"28,93","31,4",1,1,"31,96","31,4"
1,1,1,1,7,7,280,283,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,5,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,281,284,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,6,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,282,285,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,7,1,0,Normal,"15,85",,0,1,"26,28","26,28"
1,1,1,1,7,7,283,286,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,8,1,2,Dominante,"24,41","30,8",1,1,"30,58","30,8"
1,1,1,1,7,7,284,287,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,9,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,285,288,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,10,1,0,Normal,"21,55",,0,1,"29,46","29,46"
1,1,1,1,7,7,286,289,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,11,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,287,290,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,12,1,0,Normal,"21,9",,0,1,"29,62","29,62"
1,1,1,1,7,7,288,291,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,13,1,0,Normal,"20,21",,0,1,"28,85","28,85"
1,1,1,1,7,7,289,292,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,14,1,2,Dominante,"24,45","30,6",1,1,"30,6","30,6"
1,1,1,1,7,7,290,293,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,15,1,0,Normal,"20,21",,0,1,"28,85","28,85"
1,1,1,1,7,7,291,294,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,16,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,292,295,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,17,1,0,Normal,"13,37",,0,1,"24,25","24,25"
1,1,1,1,7,7,293,296,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,18,1,0,Normal,"21,65",,0,1,"29,51","29,51"
1,1,1,1,7,7,294,297,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,19,1,0,Normal,"21,26",,0,1,"29,34","29,34"
1,1,1,1,7,7,295,298,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,20,1,2,Dominante,"23,3","31,6",1,1,"30,18","31,6"
1,1,1,1,7,7,296,299,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,21,1,0,Normal,"16,46",,0,1,"26,7","26,7"
1,1,1,1,7,7,297,300,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,22,1,3,Bifurcada Abaixo,"17,22",,0,1,"27,2","27,2"
1,1,1,1,7,7,297,301,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,22,2,3,Bifurcada Abaixo,"13,4",,0,1,"24,28","24,28"
1,1,1,1,7,7,298,302,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,23,1,0,Normal,"14,45","24,8",1,1,"25,2","24,8"
1,1,1,1,7,7,299,303,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,24,1,0,Normal,"15,76","26,6",1,1,"26,22","26,6"
1,1,1,1,7,7,300,304,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,25,1,6,Morta,"9,61","2,4",0,0,"19,85","2,4"
1,1,1,1,7,7,301,305,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,26,1,0,Normal,"16,23",27,1,1,"26,55",27
1,1,1,1,7,7,302,306,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,27,1,0,Normal,"15,15","25,4",1,1,"25,76","25,4"
1,1,1,1,7,7,303,307,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,28,1,0,Normal,"13,4",23,1,1,"24,28",23
1,1,1,1,7,7,304,308,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,29,1,0,Normal,"14,74","24,8",1,1,"25,44","24,8"
1,1,1,1,7,7,305,309,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,30,1,0,Normal,"10,22","21,5",1,1,"20,71","21,5"
1,1,1,1,7,7,306,310,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,31,1,0,Normal,"20,53","29,5",1,1,29,"29,5"
1,1,1,1,7,7,307,311,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,32,1,0,Normal,"19,99","28,1",1,1,"28,74","28,1"
1,1,1,1,7,7,308,312,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,33,1,0,Normal,"20,09","29,9",1,1,"28,79","29,9"
1,1,1,1,7,7,309,313,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,34,1,0,Normal,"21,39",,0,1,"29,39","29,39"
1,1,1,1,7,7,310,314,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,35,1,0,Normal,"21,52",,0,1,"29,45","29,45"
1,1,1,1,7,7,311,315,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,36,1,0,Normal,"20,5",,0,1,"28,99","28,99"
1,1,1,1,7,7,312,316,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,37,1,0,Normal,"20,66",,0,1,"29,06","29,06"
1,1,1,1,7,7,313,317,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,38,1,0,Normal,"19,26",,0,1,"28,37","28,37"
1,1,1,1,7,7,314,318,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,39,1,0,Normal,"20,12",,0,1,"28,81","28,81"
1,1,1,1,7,7,315,319,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,40,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,316,320,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,41,1,0,Normal,"19,58",,0,1,"28,54","28,54"
1,1,1,1,7,7,317,321,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,42,1,0,Normal,"17,28",,0,1,"27,24","27,24"
1,1,1,1,7,7,318,322,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,43,1,0,Normal,"14,58",,0,1,"25,31","25,31"
1,1,1,1,7,7,319,323,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,44,1,0,Normal,"21,9",,0,1,"29,62","29,62"
1,1,1,1,7,7,320,324,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,45,1,1,Falha,0,,0,0,,
1,1,1,1,7,7,321,325,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,46,1,0,Normal,"8,44",,0,1,"17,98","17,98"
1,1,1,1,7,7,322,326,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,47,1,0,Normal,"21,26",,0,1,"29,34","29,34"
1,1,1,1,7,7,323,327,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,48,1,0,Normal,"19,26",,0,1,"28,37","28,37"
1,1,1,1,7,7,324,328,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,49,1,0,Normal,"22,95","29,6",1,1,"30,04","29,6"
1,1,1,1,7,7,325,329,1,28601,2005-08-31,"-47,55738715","-21,57066659",4326,500,1,50,1,2,Dominante,"24,06","29,9",1,1,"30,46","29,9"
1,1,1,1,9,9,373,377,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,1,1,0,Normal,"3,95",,0,1,"11,41","11,41"
1,1,1,1,9,9,374,378,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,2,1,0,Normal,"18,94",,0,1,"28,63","28,63"
1,1,1,1,9,9,375,379,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,3,1,0,Normal,"10,31",,0,1,"23,37","23,37"
1,1,1,1,9,9,376,380,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,4,1,0,Normal,"11,4",,0,1,"24,39","24,39"
1,1,1,1,9,9,377,381,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,5,1,0,Normal,"21,93",,0,1,"29,6","29,6"
1,1,1,1,9,9,378,382,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,6,1,0,Normal,"24,99",,0,1,"30,36","30,36"
1,1,1,1,9,9,379,383,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,7,1,0,Normal,"24,64",,0,1,"30,29","30,29"
1,1,1,1,9,9,380,384,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,8,1,0,Normal,"23,01",,0,1,"29,89","29,89"
1,1,1,1,9,9,381,385,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,9,1,0,Normal,"24,7",,0,1,"30,3","30,3"
1,1,1,1,9,9,382,386,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,10,1,2,Dominante,"26,13","30,6",1,1,"30,61","30,6"
1,1,1,1,9,9,383,387,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,11,1,2,Dominante,"26,01","30,5",1,1,"30,58","30,5"
1,1,1,1,9,9,384,388,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,12,1,2,Dominante,"28,33","30,2",1,1,"31,03","30,2"
1,1,1,1,9,9,385,389,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,13,1,4,Quebrada,"11,94","6,6",0,0,"24,84","6,6"
1,1,1,1,9,9,386,390,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,14,1,6,Morta,"11,08","5,7",0,0,"24,11","5,7"
1,1,1,1,9,9,387,391,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,15,1,0,Normal,"22,5",29,1,1,"29,75",29
1,1,1,1,9,9,388,392,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,16,1,0,Normal,"17,73","28,5",1,1,"28,16","28,5"
1,1,1,1,9,9,389,393,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,17,1,0,Normal,"23,3","30,3",1,1,"29,96","30,3"
1,1,1,1,9,9,390,394,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,18,1,0,Normal,"17,57","27,6",1,1,"28,1","27,6"
1,1,1,1,9,9,391,395,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,19,1,2,Dominante,"26,04","30,2",1,1,"30,59","30,2"
1,1,1,1,9,9,392,396,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,20,1,4,Quebrada,"12,57","6,1",0,0,"25,32","6,1"
1,1,1,1,9,9,393,397,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,21,1,2,Dominante,"26,04","31,2",1,1,"30,59","31,2"
1,1,1,1,9,9,394,398,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,22,1,0,Normal,"23,81","31,2",1,1,"30,09","31,2"
1,1,1,1,9,9,395,399,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,23,1,0,Normal,"24,67","30,9",1,1,"30,29","30,9"
1,1,1,1,9,9,396,400,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,24,1,0,Normal,"24,06","29,7",1,1,"30,15","29,7"
1,1,1,1,9,9,397,401,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,25,1,6,Morta,"11,94","8,2",0,0,"24,84","8,2"
1,1,1,1,9,9,398,402,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,26,1,0,Normal,"23,14",,0,1,"29,92","29,92"
1,1,1,1,9,9,399,403,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,27,1,6,Morta,"10,19","5,7",0,0,"23,25","5,7"
1,1,1,1,9,9,400,404,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,28,1,0,Normal,"23,46",,0,1,30,30
1,1,1,1,9,9,401,405,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,29,1,0,Normal,"22,85",,0,1,"29,85","29,85"
1,1,1,1,9,9,402,406,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,30,1,0,Normal,"21,65",,0,1,"29,52","29,52"
1,1,1,1,9,9,403,407,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,31,1,0,Normal,"20,66",,0,1,"29,22","29,22"
1,1,1,1,9,9,404,408,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,32,1,0,Normal,"23,71",,0,1,"30,07","30,07"
1,1,1,1,9,9,405,409,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,33,1,0,Normal,"24,64",,0,1,"30,29","30,29"
1,1,1,1,9,9,406,410,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,34,1,0,Normal,"15,98",,0,1,"27,38","27,38"
1,1,1,1,9,9,407,411,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,35,1,0,Normal,"22,79",,0,1,"29,83","29,83"
1,1,1,1,9,9,408,412,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,36,1,0,Normal,"19,96",,0,1,"28,99","28,99"
1,1,1,1,9,9,409,413,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,37,1,4,Quebrada,"11,87","7,4",0,0,"24,78","7,4"
1,1,1,1,9,9,410,414,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,38,1,4,Quebrada,"13,56","2,7",0,0,"26,01","2,7"
1,1,1,1,9,9,411,415,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,39,1,4,Quebrada,"12,41",7,0,0,"25,2",7
1,1,1,1,9,9,412,416,1,28603,2005-08-31,"-47,5540484","-21,57071779",4326,500,1,40,1,0,Normal,"18,94",,0,1,"28,63","28,63"
1,1,1,1,10,10,413,417,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,1,1,0,Normal,"20,69",,0,1,"29,47","29,47"
1,1,1,1,10,10,414,418,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,2,1,0,Normal,"16,55",,0,1,"27,51","27,51"
1,1,1,1,10,10,415,419,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,3,1,0,Normal,"8,94",,0,1,"20,54","20,54"
1,1,1,1,10,10,416,420,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,4,1,0,Normal,19,,0,1,"28,76","28,76"
1,1,1,1,10,10,417,421,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,5,1,0,Normal,"16,49",,0,1,"27,48","27,48"
1,1,1,1,10,10,418,422,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,6,1,0,Normal,"23,81",,0,1,"30,55","30,55"
1,1,1,1,10,10,419,423,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,7,1,0,Normal,"22,76",,0,1,"30,22","30,22"
1,1,1,1,10,10,420,424,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,8,1,3,Bifurcada Abaixo,"15,85",,0,1,"27,1","27,1"
1,1,1,1,10,10,420,425,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,8,2,3,Bifurcada Abaixo,"17,35",,0,1,"27,95","27,95"
1,1,1,1,10,10,421,426,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,9,1,0,Normal,"15,85",,0,1,"27,1","27,1"
1,1,1,1,10,10,422,427,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,10,1,2,Dominante,"27,22","32,2",1,1,"31,48","32,2"
1,1,1,1,10,10,423,428,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,11,1,0,Normal,"23,87",31,1,1,"30,57",31
1,1,1,1,10,10,424,429,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,12,1,0,Normal,"18,33",,0,1,"28,45","28,45"
1,1,1,1,10,10,425,430,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,13,1,0,Normal,"20,15",,0,1,"29,25","29,25"
1,1,1,1,10,10,426,431,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,14,1,0,Normal,"18,62",,0,1,"28,58","28,58"
1,1,1,1,10,10,427,432,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,15,1,0,Normal,"24,06",,0,1,"30,63","30,63"
1,1,1,1,10,10,428,433,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,16,1,0,Normal,"22,57",,0,1,"30,15","30,15"
1,1,1,1,10,10,429,434,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,17,1,0,Normal,"11,87",,0,1,"24,03","24,03"
1,1,1,1,10,10,430,435,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,18,1,0,Normal,"20,44",,0,1,"29,37","29,37"
1,1,1,1,10,10,431,436,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,19,1,0,Normal,"20,4",,0,1,"29,36","29,36"
1,1,1,1,10,10,432,437,1,28604,2005-08-31,"-47,55735973","-21,56910513",4326,500,1,20,1,0,Normal,"16,46",,0,1,"27,46","27,46"
