"";"plantio";"parcela";"idestprocnum.x";"idplanmed.x";"idestcad.x";"idestcub.x";"idparcmed";"idfilamed";"idcovamed";"idfustemed";"datamedicao";"x";"y";"srid";"areaparc";"fila";"cova";"fuste";"cat";"desc_cat";"dap";"ht";"usar_hipso";"haprov_total";"htest";"htre";"hdom";"vprod_5";"idestprocnum.y";"idplanmed.y";"idestcad.y";"idestcub.y";"espacamento";"matgen";"area";"dataplantio"
"101";1;28597;1;1;1;1;3;3;107;108;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;10;1;0;"Normal";"15,95";"25,1";1;1;"23,5646602860839";"25,1";"27,1";"215,99111032633";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"102";1;28597;1;1;1;1;3;3;110;111;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;13;1;0;"Normal";"18,78";"26";1;1;"25,5198367312689";"26";"27,1";"263,433182852465";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"103";1;28597;1;1;1;1;3;3;112;113;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;15;1;2;"Dominante";"22,57";"27,7";1;1;"27,519445905378";"27,7";"27,1";"337,297360347603";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"104";1;28597;1;1;1;1;3;3;114;115;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;17;1;0;"Normal";"19,45";"26,8";1;1;"25,9178279471588";"26,8";"27,1";"281,22631585194";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"105";1;28597;1;1;1;1;3;3;116;117;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;19;1;0;"Normal";"20,05";"27";1;1;"26,2564450406688";"27";"27,1";"292,065131362587";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"106";1;28597;1;1;1;1;3;3;117;118;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;20;1;0;"Normal";"16,71";"25,6";1;1;"24,1384376291289";"25,6";"27,1";"230,790488288071";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"107";1;28597;1;1;1;1;3;3;119;120;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;22;1;2;"Dominante";"21,2";"27,3";1;1;"26,8626517389353";"27,3";"27,1";"312,248312180031";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"108";1;28597;1;1;1;1;3;3;120;121;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;23;1;2;"Dominante";"24,57";"27,8";1;1;"28,3696598775252";"27,8";"27,1";"368,511966790345";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"109";1;28597;1;1;1;1;3;3;121;122;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;24;1;0;"Normal";"19,83";"25,7";1;1;"26,1341582627555";"25,7";"27,1";"274,952329276529";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"110";1;28597;1;1;1;1;3;3;122;123;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;25;1;0;"Normal";"15,85";"24,7";1;1;"23,486151535526";"24,7";"27,1";"211,216423646969";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"111";1;28597;1;1;1;1;3;3;123;124;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;26;1;0;"Normal";"19,39";"26,3";1;1;"25,8830637417257";"26,3";"27,1";"275,128204610486";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"112";1;28597;1;1;1;1;3;3;124;125;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;27;1;0;"Normal";"20,79";NA;0;1;"26,6526559404665";"26,6526559404665";"27,1";"298,948629314522";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"113";1;28597;1;1;1;1;3;3;126;127;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;29;1;2;"Dominante";"21,65";"25,6";1;1;"27,0857706216268";"25,6";"27,1";"299,019468602728";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"114";1;28597;1;1;1;1;3;3;131;132;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;34;1;2;"Dominante";"23,24";"27,1";1;1;"27,8176133990979";"27,1";"27,1";"339,787219070255";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"115";1;28597;1;1;1;1;3;3;132;133;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;35;1;0;"Normal";"19,83";NA;0;1;"26,1341582627555";"26,1341582627555";"27,1";"279,597186304516";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"116";1;28597;1;1;1;1;3;3;133;134;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;36;1;0;"Normal";"15,63";NA;0;1;"23,3108475818681";"23,3108475818681";"27,1";"196,570571670576";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"117";1;28597;1;1;1;1;3;3;134;135;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;37;1;0;"Normal";"17,19";NA;0;1;"24,4811535832859";"24,4811535832859";"27,1";"227,043597335108";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"118";1;28597;1;1;1;1;3;3;135;136;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;38;1;0;"Normal";"18,75";NA;0;1;"25,5015001861314";"25,5015001861314";"27,1";"257,969608283232";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"119";1;28597;1;1;1;1;3;3;136;137;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;39;1;0;"Normal";"14,39";NA;0;1;"22,2514224277002";"22,2514224277002";"27,1";"172,750767929658";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"120";1;28597;1;1;1;1;3;3;137;138;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;40;1;0;"Normal";"17,03";NA;0;1;"24,3685293779878";"24,3685293779878";"27,1";"223,895553311553";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"121";1;28597;1;1;1;1;3;3;138;139;"2005-08-31";"-47,554103";"-21,5738317";4326;500;1;41;1;0;"Normal";"16,9";NA;0;1;"24,2758431131024";"24,2758431131024";"27,1";"221,341333908504";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"122";1;28598;1;1;1;1;4;4;139;140;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;1;1;0;"Normal";"19,16";NA;0;1;"26,8084436378465";"26,8084436378465";"30,42";"277,120502701833";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"123";1;28598;1;1;1;1;4;4;140;141;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;2;1;4;"Quebrada";"11,52";"7,4";0;0;"20,0192469589099";"7,4";"30,42";"45,9923367274173";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"124";1;28598;1;1;1;1;4;4;141;142;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;3;1;4;"Quebrada";"12,41";"7,4";0;0;"21,0987890818228";"7,4";"30,42";"49,545569776757";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"125";1;28598;1;1;1;1;4;4;142;143;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;4;1;0;"Normal";"12,35";NA;0;1;"21,0292187074961";"21,0292187074961";"30,42";"140,11718970811";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"126";1;28598;1;1;1;1;4;4;143;144;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;5;1;2;"Dominante";"24,19";"30,9";1;1;"29,3789181396464";"30,9";"30,42";"403,270065420277";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"127";1;28598;1;1;1;1;4;4;144;145;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;6;1;0;"Normal";"23,97";NA;0;1;"29,2850256262428";"29,2850256262428";"30,42";"378,717415941301";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"128";1;28598;1;1;1;1;4;4;145;146;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;7;1;2;"Dominante";"24,92";"30,7";1;1;"29,6806119951694";"30,7";"30,42";"412,750930495341";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"129";1;28598;1;1;1;1;4;4;146;147;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;8;1;0;"Normal";"14,8";NA;0;1;"23,5470089228668";"23,5470089228668";"30,42";"188,017768172355";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"130";1;28598;1;1;1;1;4;4;147;148;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;9;1;2;"Dominante";"27,79";"29,9";1;1;"30,7367090683271";"29,9";"30,42";"448,292440611447";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"131";1;28598;1;1;1;1;4;4;148;149;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;10;1;0;"Normal";"15,79";NA;0;1;"24,4038149185069";"24,4038149185069";"30,42";"207,893693770076";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"132";1;28598;1;1;1;1;4;4;149;150;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;11;1;0;"Normal";"23,33";NA;0;1;"29,0036288233704";"29,0036288233704";"30,42";"365,063743710067";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"133";1;28598;1;1;1;1;4;4;150;151;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;12;1;0;"Normal";"19,54";NA;0;1;"27,0389947535663";"27,0389947535663";"30,42";"285,047122083972";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"134";1;28598;1;1;1;1;4;4;154;155;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;16;1;4;"Quebrada";"10,95";NA;0;0;"19,2704304183515";"19,2704304183515";"30,42";"113,843116114879";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"135";1;28598;1;1;1;1;4;4;156;157;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;18;1;0;"Normal";"16,97";NA;0;1;"25,3275333702818";"25,3275333702818";"30,42";"231,886911709034";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"136";1;28598;1;1;1;1;4;4;157;158;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;19;1;0;"Normal";"8,37";NA;0;1;"15,1967028023674";"15,1967028023674";"30,42";"68,6239709314733";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"137";1;28598;1;1;1;1;4;4;158;159;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;20;1;0;"Normal";"19,03";NA;0;1;"26,7279245327707";"26,7279245327707";"30,42";"274,413563459677";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"138";1;28598;1;1;1;1;4;4;159;160;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;21;1;0;"Normal";"19,89";"28,8";1;1;"27,245210296807";"28,8";"30,42";"309,050063914296";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"139";1;28598;1;1;1;1;4;4;160;161;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;22;1;0;"Normal";"23,62";"30";1;1;"29,1326887677579";"30";"30,42";"382,298661939538";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"140";1;28598;1;1;1;1;4;4;161;162;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;23;1;0;"Normal";"8,98";"17,1";1;1;"16,2736677700221";"17,1";"30,42";"82,8463784375464";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"141";1;28598;1;1;1;1;4;4;162;163;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;24;1;0;"Normal";"23,87";"30,4";1;1;"29,241876072969";"30,4";"30,42";"391,496276729822";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"142";1;28598;1;1;1;1;4;4;163;164;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;25;1;2;"Dominante";"24,51";"29,7";1;1;"29,512999078662";"29,7";"30,42";"392,736624180356";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"143";1;28598;1;1;1;1;4;4;164;165;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;26;1;0;"Normal";"15,31";"25,5";1;1;"23,9984179846356";"25,5";"30,42";"210,62834650506";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"144";1;28598;1;1;1;1;4;4;165;166;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;27;1;0;"Normal";"23,75";"29,8";1;1;"29,1897020871991";"29,8";"30,42";"381,840077809";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"145";1;28598;1;1;1;1;4;4;167;168;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;29;1;0;"Normal";"20,05";"28,2";1;1;"27,3375880737784";"28,2";"30,42";"305,045803867591";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"146";1;28598;1;1;1;1;4;4;168;169;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;30;1;0;"Normal";"8,63";"17,2";1;1;"15,6652665212826";"17,2";"30,42";"80,0829915285312";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"147";1;28598;1;1;1;1;4;4;169;170;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;31;1;0;"Normal";"22,95";"29";1;1;"28,8304837065833";"29";"30,42";"359,072634345665";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"148";1;28598;1;1;1;1;4;4;170;171;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;32;1;0;"Normal";"21,71";NA;0;1;"28,2314503503429";"28,2314503503429";"30,42";"330,669861743525";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"149";1;28598;1;1;1;1;4;4;171;172;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;33;1;0;"Normal";"19,29";NA;0;1;"26,8881151494419";"26,8881151494419";"30,42";"279,829915559925";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"150";1;28598;1;1;1;1;4;4;172;173;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;34;1;0;"Normal";"21,74";NA;0;1;"28,2465937307004";"28,2465937307004";"30,42";"331,304415604514";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"151";1;28598;1;1;1;1;4;4;173;174;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;35;1;0;"Normal";"17,25";NA;0;1;"25,5327463273837";"25,5327463273837";"30,42";"237,622814514522";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"152";1;28598;1;1;1;1;4;4;174;175;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;36;1;0;"Normal";"20,59";NA;0;1;"27,6409444121554";"27,6409444121554";"30,42";"307,051203971936";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"153";1;28598;1;1;1;1;4;4;175;176;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;37;1;2;"Dominante";"24,73";"30,9";1;1;"29,6035108370168";"30,9";"30,42";"412,272380431116";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"154";1;28598;1;1;1;1;4;4;176;177;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;38;1;4;"Quebrada";"13,59";"8,8";0;0;"22,3817119076334";"8,8";"30,42";"64,5213596228239";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"155";1;28598;1;1;1;1;4;4;177;178;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;39;1;4;"Quebrada";"12,83";"7,7";0;0;"21,5736005432675";"7,7";"30,42";"53,298959210702";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"156";1;28598;1;1;1;1;4;4;178;179;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;40;1;4;"Quebrada";"11,84";"7,1";0;0;"20,4194404031378";"7,1";"30,42";"45,3535562205662";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"157";1;28598;1;1;1;1;4;4;179;180;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;41;1;4;"Quebrada";"12,76";"7,6";0;0;"21,4959165499532";"7,6";"30,42";"52,3197439843957";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"158";1;28598;1;1;1;1;4;4;180;181;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;42;1;0;"Normal";"10,7";NA;0;1;"18,9266337453314";"18,9266337453314";"30,42";"109,259291335445";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"159";1;28598;1;1;1;1;4;4;181;182;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;43;1;0;"Normal";"18,33";NA;0;1;"26,2792182915917";"26,2792182915917";"30,42";"259,882143557041";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"160";1;28598;1;1;1;1;4;4;182;183;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;44;1;0;"Normal";"21,1";NA;0;1;"27,916055383788";"27,916055383788";"30,42";"317,788440921198";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"161";1;28598;1;1;1;1;4;4;183;184;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;45;1;0;"Normal";"21,84";NA;0;1;"28,2968292747029";"28,2968292747029";"30,42";"333,420279420087";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"162";1;28598;1;1;1;1;4;4;184;185;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;46;1;0;"Normal";"20,75";NA;0;1;"27,7284137753421";"27,7284137753421";"30,42";"310,416437646188";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"163";1;28598;1;1;1;1;4;4;185;186;"2005-08-31";"-47,55407578";"-21,57227925";4326;500;1;47;1;0;"Normal";"20,94";NA;0;1;"27,830897874495";"27,830897874495";"30,42";"314,416610752201";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"164";1;28599;1;1;1;1;5;5;186;187;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;1;1;2;"Dominante";"23,65";"29,7";1;1;"28,7116835423583";"29,7";"29,14";"378,956381461498";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"165";1;28599;1;1;1;1;5;5;187;188;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;2;1;0;"Normal";"13,05";NA;0;1;"21,4891054840331";"21,4891054840331";"29,14";"151,296961707194";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"166";1;28599;1;1;1;1;5;5;188;189;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;3;1;0;"Normal";"18,72";NA;0;1;"26,1371453866655";"26,1371453866655";"29,14";"263,976666263647";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"167";1;28599;1;1;1;1;5;5;189;190;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;4;1;2;"Dominante";"22,22";"29";1;1;"28,0600325112841";"29";"29,14";"347,651142749149";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"168";1;28599;1;1;1;1;5;5;190;191;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;5;1;2;"Dominante";"22,89";"28,9";1;1;"28,3736208854091";"28,9";"29,14";"356,898937192354";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"169";1;28599;1;1;1;1;5;5;191;192;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;6;1;0;"Normal";"18,46";NA;0;1;"25,971763618536";"25,971763618536";"29,14";"258,663216692916";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"170";1;28599;1;1;1;1;5;5;192;193;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;7;1;0;"Normal";"19,42";NA;0;1;"26,5652054474724";"26,5652054474724";"29,14";"278,332526432823";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"171";1;28599;1;1;1;1;5;5;193;194;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;8;1;0;"Normal";"19,7";NA;0;1;"26,7297443357574";"26,7297443357574";"29,14";"284,09434826353";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"172";1;28599;1;1;1;1;5;5;194;195;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;9;1;0;"Normal";"19,13";NA;0;1;"26,39082853396";"26,39082853396";"29,14";"272,376444220179";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"173";1;28599;1;1;1;1;5;5;195;196;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;10;1;0;"Normal";"9,55";NA;0;1;"16,9558538981333";"16,9558538981333";"29,14";"87,3623225748514";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"174";1;28599;1;1;1;1;5;5;196;197;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;11;1;2;"Dominante";"26,26";"29,5";1;1;"29,7479380897224";"29,5";"29,14";"417,944295114583";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"175";1;28599;1;1;1;1;5;5;197;198;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;12;1;0;"Normal";"21,33";NA;0;1;"27,6189915469307";"27,6189915469307";"29,14";"317,833936189023";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"176";1;28599;1;1;1;1;5;5;198;199;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;13;1;0;"Normal";"19,99";NA;0;1;"26,8963289469577";"26,8963289469577";"29,14";"290,073042786586";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"177";1;28599;1;1;1;1;5;5;199;200;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;14;1;2;"Dominante";"22,41";"28,6";1;1;"28,15050704851";"28,6";"29,14";"345,787668571195";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"178";1;28599;1;1;1;1;5;5;200;201;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;15;1;0;"Normal";"18,68";NA;0;1;"26,1119339737514";"26,1119339737514";"29,14";"263,158530012459";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"179";1;28599;1;1;1;1;5;5;201;202;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;16;1;5;"Inclinadas";"3,21";NA;0;1;"2,96176989912389";"2,96176989912389";"29,14";"5,12927327047927";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"180";1;28599;1;1;1;1;5;5;202;203;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;17;1;0;"Normal";"21,01";NA;0;1;"27,453107474727";"27,453107474727";"29,14";"311,185355575946";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"181";1;28599;1;1;1;1;5;5;203;204;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;18;1;0;"Normal";"21,04";NA;0;1;"27,4688305180113";"27,4688305180113";"29,14";"311,808172570199";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"182";1;28599;1;1;1;1;5;5;204;205;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;19;1;0;"Normal";"16,39";NA;0;1;"24,51510142946";"24,51510142946";"29,14";"216,77746310107";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"183";1;28599;1;1;1;1;5;5;205;206;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;20;1;0;"Normal";"21,17";NA;0;1;"27,5365514655269";"27,5365514655269";"29,14";"314,508219218948";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"184";1;28599;1;1;1;1;5;5;206;207;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;21;1;0;"Normal";"20,5";NA;0;1;"27,1802187481511";"27,1802187481511";"29,14";"300,613435898692";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"185";1;28599;1;1;1;1;5;5;207;208;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;22;1;0;"Normal";"16,97";"26,2";1;1;"24,9502104120371";"26,2";"29,14";"239,874803359468";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"186";1;28599;1;1;1;1;5;5;208;209;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;23;1;0;"Normal";"17,44";"26,3";1;1;"25,2867433969201";"26,3";"29,14";"247,459277046618";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"187";1;28599;1;1;1;1;5;5;209;210;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;24;1;0;"Normal";"20,4";"27,1";1;1;"27,1254412463304";"27,1";"29,14";"298,264135497551";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"188";1;28599;1;1;1;1;5;5;210;211;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;25;1;0;"Normal";"17,6";"26,4";1;1;"25,3981934669465";"26,4";"29,14";"250,679090033922";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"189";1;28599;1;1;1;1;5;5;211;212;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;26;1;0;"Normal";"16,93";"25,7";1;1;"24,920920931929";"25,7";"29,14";"234,742420505249";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"190";1;28599;1;1;1;1;5;5;212;213;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;27;1;0;"Normal";"19,51";"26,4";1;1;"26,6184966764691";"26,4";"29,14";"277,8834968484";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"191";1;28599;1;1;1;1;5;5;213;214;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;28;1;0;"Normal";"15,88";"24,4";1;1;"24,1131617389193";"24,4";"29,14";"209,045965547183";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"192";1;28599;1;1;1;1;5;5;214;215;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;29;1;0;"Normal";"17,51";"25,9";1;1;"25,3356930505834";"25,9";"29,14";"244,673775039734";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"193";1;28599;1;1;1;1;5;5;215;216;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;30;1;0;"Normal";"19";"26,1";1;1;"26,3113144558052";"26,1";"29,14";"267,544271423965";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"194";1;28599;1;1;1;1;5;5;216;217;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;31;1;0;"Normal";"13,24";"23,4";1;1;"21,6893962184293";"23,4";"29,14";"167,149548808843";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"195";1;28599;1;1;1;1;5;5;217;218;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;32;1;0;"Normal";"14,51";NA;0;1;"22,9334358041343";"22,9334358041343";"29,14";"179,530382068378";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"196";1;28599;1;1;1;1;5;5;218;219;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;33;1;0;"Normal";"11,75";NA;0;1;"20,0057493715512";"20,0057493715512";"29,14";"126,82181968887";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"197";1;28599;1;1;1;1;5;5;219;220;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;34;1;0;"Normal";"19,54";NA;0;1;"26,6361748919074";"26,6361748919074";"29,14";"280,800564720038";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"198";1;28599;1;1;1;1;5;5;220;221;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;35;1;0;"Normal";"17,89";NA;0;1;"25,596317672729";"25,596317672729";"29,14";"247,052557593751";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"199";1;28599;1;1;1;1;5;5;221;222;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;36;1;0;"Normal";"19,1";NA;0;1;"26,3725539780994";"26,3725539780994";"29,14";"271,760984688984";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
"200";1;28599;1;1;1;1;5;5;222;223;"2005-08-31";"-47,55574517";"-21,57225366";4326;500;1;37;1;0;"Normal";"17";NA;0;1;"24,9721095250051";"24,9721095250051";"29,14";"229,037002532824";1;1;1;1;"300x300";1;"39,27";"1998-01-30"
